id,user_id,Bruteforcing_rate,String_rate,Dyanmic Programming_rate,Depth-first Search_rate,Breadth-first Search_rate,Bruteforcing_1,Bruteforcing_2,Bruteforcing_3,Bruteforcing_4,Bruteforcing_5,Bruteforcing_6,Bruteforcing_7,Bruteforcing_8,Bruteforcing_9,Bruteforcing_10,Bruteforcing_11,Bruteforcing_12,String_1,String_2,String_3,String_4,String_5,String_6,String_7,String_8,String_9,String_10,String_11,String_12,Dyanmic Programming_1,Dyanmic Programming_2,Dyanmic Programming_3,Dyanmic Programming_4,Dyanmic Programming_5,Dyanmic Programming_6,Dyanmic Programming_7,Dyanmic Programming_8,Dyanmic Programming_9,Dyanmic Programming_10,Dyanmic Programming_11,Dyanmic Programming_12,Depth-first Search_1,Depth-first Search_2,Depth-first Search_3,Depth-first Search_4,Depth-first Search_5,Depth-first Search_6,Depth-first Search_7,Depth-first Search_8,Depth-first Search_9,Depth-first Search_10,Depth-first Search_11,Depth-first Search_12,Breadth-first Search_1,Breadth-first Search_2,Breadth-first Search_3,Breadth-first Search_4,Breadth-first Search_5,Breadth-first Search_6,Breadth-first Search_7,Breadth-first Search_8,Breadth-first Search_9,Breadth-first Search_10,Breadth-first Search_11,Breadth-first Search_12
550,u917080995,0.69,0.71,1.0,1.0,1.0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
551,u729133443,0.31,0.5,0.46,0.0,0.0,0,1,0,6,54,9,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
552,u307037394,0.66,0.85,1.0,0.33,0.5,0,21,20,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
553,u176517403,0.5,0.5,0.67,0.0,0.0,13,9,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,u285660186,0.63,0.33,0.36,0.5,0.0,20,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,u125928177,0.47,1.0,1.0,0.0,0.0,1,2,0,0,0,0,0,0,4,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,u343976835,0.5,0.36,0.4,1.0,0.0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,u716669898,0.76,0.7,0.6,0.0,0.0,0,6,3,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
558,u154736402,0.26,0.0,0.2,0.0,0.0,0,0,0,0,9,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,u516044245,0.63,0.53,0.5,0.14,0.17,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0
560,u511853544,0.37,0.65,0.15,0.0,0.0,0,0,0,3,0,0,12,0,11,14,9,3,0,0,0,1,0,0,0,0,9,2,4,1,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,u001648655,0.57,0.75,0.67,0.0,0.0,0,0,0,0,0,0,0,0,0,15,11,9,0,0,0,0,0,0,0,0,0,6,13,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562,u772031871,0.28,0.41,0.27,0.25,1.0,0,0,0,0,0,0,16,1,10,2,9,1,0,0,0,0,0,0,0,3,1,3,6,4,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0
563,u611502820,0.63,0.7,0.64,0.67,1.0,0,0,0,0,0,0,0,0,7,9,7,7,0,0,0,0,0,0,0,0,1,8,7,4,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
564,u065125881,0.89,0.71,0.67,0.0,1.0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,u737978623,0.52,0.67,0.29,1.0,0.0,0,0,0,0,0,7,0,0,0,12,27,0,0,0,0,0,0,1,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,u262390036,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,u648824183,0.6,0.71,1.0,0.0,0.5,0,4,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
568,u615894722,0.64,1.0,0.67,0.0,0.0,1,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,u004896190,0.8,0.62,0.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
570,u125676322,0.48,0.65,0.67,0.25,0.0,0,0,0,0,0,0,6,0,6,4,6,1,0,0,0,2,0,0,0,0,3,6,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
571,u822353071,0.61,0.64,0.67,1.0,1.0,0,0,0,0,0,0,3,5,14,9,4,1,0,0,0,0,0,0,2,6,4,5,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,u483762382,0.52,0.67,0.5,1.0,1.0,0,0,0,0,0,0,0,0,13,7,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,u253203109,0.56,0.85,0.5,1.0,1.0,10,2,7,0,2,0,0,2,1,0,3,12,1,0,0,0,3,0,1,0,1,2,2,3,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,u334333425,0.86,1.0,0.75,0.0,0.0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,u965730380,0.67,0.62,0.67,0.0,0.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,u067614599,0.36,0.24,0.38,0.45,1.0,7,0,3,0,0,0,4,0,12,9,3,4,0,0,0,0,0,0,3,2,1,4,11,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,1,4,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0
577,u632347647,0.77,0.75,0.67,0.4,0.5,9,5,0,0,0,0,0,1,5,3,4,8,4,0,0,0,0,0,0,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
578,u660402389,0.83,1.0,0.71,1.0,0.0,0,2,5,1,1,2,1,0,1,0,4,6,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,u817142576,0.49,0.64,0.3,0.0,1.0,5,5,1,12,0,0,0,9,3,0,3,3,2,2,0,0,2,0,0,1,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
580,u013734211,0.64,0.57,0.67,1.0,0.0,0,5,0,0,3,0,2,1,2,3,3,14,0,0,0,0,2,0,1,5,1,1,2,2,0,0,0,0,10,0,3,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,u596758817,0.74,0.8,1.0,1.0,1.0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
582,u795978684,0.57,0.8,0.57,1.0,0.29,0,0,0,0,0,15,3,9,19,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
583,u173574510,0.57,0.83,0.56,0.67,0.29,0,0,0,0,0,0,25,10,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
584,u547167033,0.38,0.5,0.6,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
585,u474492589,0.65,0.43,0.25,0.5,0.5,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
586,u307631662,1.0,1.0,0.0,0.0,0.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,u396441153,0.83,0.92,0.25,1.0,0.0,0,1,0,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,u082572263,0.25,1.0,0.0,0.0,0.0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,u185193776,0.42,0.43,0.75,0.14,0.0,6,0,1,2,5,2,0,1,11,2,0,3,1,0,0,4,0,1,0,1,3,0,0,4,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,u770383516,0.55,1.0,0.0,0.67,0.5,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
591,u937328402,0.38,0.83,0.0,0.25,0.0,0,0,0,0,0,5,15,4,12,3,1,2,0,0,0,0,0,0,1,0,4,4,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
592,u120233192,0.62,0.69,1.0,0.39,0.83,0,0,0,0,0,0,8,7,24,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
593,u020053279,0.28,0.75,0.0,1.0,0.0,3,0,0,0,1,5,0,0,7,2,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,u572693383,0.75,0.57,0.0,0.0,0.0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,u966096552,0.0,1.0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,u821125437,1.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,u687558781,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,u460603067,0.62,0.64,0.5,0.5,0.5,0,0,0,0,0,2,3,1,15,5,0,0,0,0,0,0,0,0,1,3,4,6,0,0,0,0,0,0,4,3,0,3,0,4,0,0,0,0,0,0,0,3,2,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0
599,u446201032,0.57,1.0,0.13,1.0,1.0,0,0,0,0,2,7,6,0,6,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,u165391334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,u803102116,0.83,1.0,0.5,0.13,0.0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,u491383360,0.67,0.67,0.56,0.14,1.0,0,2,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
603,u223401224,0.86,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,u091390614,0.43,0.0,0.0,1.0,1.0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605,u356764723,0.8,1.0,0.0,0.0,1.0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,u093104443,0.45,0.55,0.0,0.0,0.0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,u836270233,0.33,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,u497958679,0.59,0.69,0.0,0.0,0.0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,u864315992,0.69,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,u286199813,0.78,0.75,0.0,0.0,0.0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,u330907398,0.12,0.19,0.0,0.0,0.0,0,0,0,0,0,0,0,55,9,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,u406121417,0.49,0.75,0.0,0.0,0.0,0,0,0,0,0,0,10,22,7,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,u121243942,0.67,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,u325206354,0.34,0.63,0.0,0.0,0.0,0,0,2,13,7,10,21,0,0,0,0,0,0,0,0,6,5,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,u693209970,1.0,0.78,0.0,0.0,0.0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,u734519000,0.81,0.8,0.75,0.0,0.0,0,0,5,3,3,1,0,4,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,u157091785,0.87,0.9,1.0,1.0,1.0,0,0,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,u530710595,0.11,0.15,0.0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,u973367229,0.18,0.4,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,u017233902,0.6,0.62,0.0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,u427649652,0.27,0.38,0.0,0.0,0.0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,u290292036,0.68,0.91,0.0,0.0,0.0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,u751558844,0.59,0.69,1.0,0.0,0.0,0,0,0,0,0,10,46,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,u064404510,0.39,0.76,1.0,0.0,0.0,0,0,0,0,5,23,13,5,0,0,0,0,0,0,0,0,4,10,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,u403741411,0.75,0.8,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,u431953168,0.55,0.83,0.8,0.0,0.67,0,0,0,0,0,34,12,1,6,0,0,0,0,0,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
627,u994548286,0.45,0.67,0.0,0.0,0.0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,u565440706,0.82,0.91,0.0,0.0,0.0,0,0,0,0,1,6,3,0,1,0,0,0,0,0,0,0,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,u444311032,0.38,0.72,0.0,0.0,0.0,0,0,0,0,0,40,12,4,4,0,0,0,0,0,0,0,0,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,u544078988,0.16,0.29,0.0,0.0,0.0,0,0,0,0,0,33,1,21,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,u005491552,0.38,0.47,0.5,0.67,0.4,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
632,u547431957,0.35,0.92,0.0,0.0,0.0,0,0,0,6,5,12,0,2,1,0,0,0,0,0,0,3,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,u136962828,0.45,1.0,0.0,0.0,0.0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,u822502291,0.3,0.64,0.0,0.0,0.0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,u935077873,0.47,0.38,1.0,0.0,0.0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,u824555610,0.49,0.45,0.0,0.0,0.0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,u218850640,0.5,0.83,0.0,0.0,0.0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,u466406537,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,u861445290,0.51,0.45,0.38,0.25,0.57,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
640,u114289705,0.8,0.44,0.44,0.0,0.0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
